Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
35,j0p0PSBI_Step3: left match point z,-1e-13,1e-13,-0.000401994302457
36,j0p0PSBI_Step3: left match point xdot,-1e-13,1e-13,-0.0003025867123177
37,j0p0PSBI_Step3: left match point ydot,-1e-13,1e-13,0.0004152527297032
38,j0p0PSBI_Step3: left match point zdot,-1e-13,1e-13,0.0002858013775918
39,j0p0PSBI_Step3: left match point mass,-1e-13,1e-13,0.0001473244657589
40,j0p0PSBI_Step3: left match point virtual chemical fuel,-1e-13,1e-13,1.135893781365e-06
41,j0p0PSBI_Step3: left match point virtual electric propellant,-1e-13,1e-13,-0.0001578092602217
42,j0p0PSBI_Step4: substep 0 control magnitude,0,1,0.4279655388514
43,j0p0PSBI_Step4: left match point x,-1e-13,1e-13,0.0005119274045638
44,j0p0PSBI_Step4: left match point y,-1e-13,1e-13,0.0008049716051785
45,j0p0PSBI_Step4: left match point z,-1e-13,1e-13,-0.0002698225036453
46,j0p0PSBI_Step4: left match point xdot,-1e-13,1e-13,-0.0001971321952519
47,j0p0PSBI_Step4: left match point ydot,-1e-13,1e-13,0.0003230729682186
48,j0p0PSBI_Step4: left match point zdot,-1e-13,1e-13,0.0005539663608765
49,j0p0PSBI_Step4: left match point mass,-1e-13,1e-13,0.0001489842991552
50,j0p0PSBI_Step4: left match point virtual chemical fuel,-1e-13,1e-13,4.728345845353e-07
51,j0p0PSBI_Step4: left match point virtual electric propellant,-1e-13,1e-13,-0.0001601387918847
52,j0p0PSBI_Step5: substep 0 control magnitude,0,1,0.4279668953609
53,j0p0PSBI_Step5: left match point x,-1e-13,1e-13,0.0001935720599091
54,j0p0PSBI_Step5: left match point y,-1e-13,1e-13,0.0008221765393884
55,j0p0PSBI_Step5: left match point z,-1e-13,1e-13,-0.0001474450687527
56,j0p0PSBI_Step5: left match point xdot,-1e-13,1e-13,-0.0002632093255301
57,j0p0PSBI_Step5: left match point ydot,-1e-13,1e-13,0.0002329861499266
58,j0p0PSBI_Step5: left match point zdot,-1e-13,1e-13,0.0007397307401678
59,j0p0PSBI_Step5: left match point mass,-1e-13,1e-13,0.000150620859649
60,j0p0PSBI_Step5: left match point virtual chemical fuel,-1e-13,1e-13,3.184159378409e-07
61,j0p0PSBI_Step5: left match point virtual electric propellant,-1e-13,1e-13,-0.000162064761841
62,j0p0PSBI_Step6: substep 0 control magnitude,0,1,0.4279678747386
63,j0p0PSBI_Step6: left match point x,-1e-13,1e-13,-9.261243965401e-05
64,j0p0PSBI_Step6: left match point y,-1e-13,1e-13,0.0007044905223366
65,j0p0PSBI_Step6: left match point z,-1e-13,1e-13,-5.233352040075e-05
66,j0p0PSBI_Step6: left match point xdot,-1e-13,1e-13,-0.0003629028180867
67,j0p0PSBI_Step6: left match point ydot,-1e-13,1e-13,8.291662055113e-05
68,j0p0PSBI_Step6: left match point zdot,-1e-13,1e-13,0.0008013379299155
69,j0p0PSBI_Step6: left match point mass,-1e-13,1e-13,0.0001523291379158
70,j0p0PSBI_Step6: left match point virtual chemical fuel,-1e-13,1e-13,3.268650482715e-07
